Topic,Topic_Name,Probability
0,0_fixed_player_map_change,[5.32643610e-01 4.09337509e-04 1.56047449e-02 1.18164190e-03]
-1,-1_player_fixed_map_item,[5.88956704e-01 4.11353764e-04 1.51991730e-02 1.36373763e-03]
-1,-1_player_fixed_map_item,[2.99691531e-01 1.70010439e-04 7.25840853e-03 5.37628817e-04]
-1,-1_player_fixed_map_item,[6.11020925e-01 4.14608867e-04 1.66763914e-02 1.29995361e-03]
-1,-1_player_fixed_map_item,[8.76828028e-01 5.23088088e-04 2.12022368e-02 1.73014975e-03]
-1,-1_player_fixed_map_item,[6.45087853e-01 4.84220340e-04 1.83068131e-02 2.09836072e-03]
0,0_fixed_player_map_change,[7.86092458e-01 6.56443266e-04 2.45395223e-02 2.85134297e-03]
0,0_fixed_player_map_change,[9.43225876e-01 5.97528403e-04 1.63083212e-02 1.51553009e-03]
-1,-1_player_fixed_map_item,[4.00203809e-01 2.58957874e-04 1.16430592e-02 1.05755436e-03]
-1,-1_player_fixed_map_item,[8.44011958e-01 5.76981802e-04 2.23254201e-02 1.96857540e-03]
0,0_fixed_player_map_change,[9.66676129e-01 7.78358425e-04 2.85858870e-02 3.95962591e-03]
-1,-1_player_fixed_map_item,[3.25198176e-01 2.84214673e-04 8.14153996e-03 7.82545911e-04]
0,0_fixed_player_map_change,[5.31083363e-01 4.38768175e-04 1.55295429e-02 1.41281255e-03]
0,0_fixed_player_map_change,[1.00000000e+000 5.11436854e-308 2.28714317e-306 1.57099268e-307]
-1,-1_player_fixed_map_item,[5.87811320e-01 4.21951862e-04 1.53615899e-02 1.46668027e-03]
0,0_fixed_player_map_change,[0.5980219  0.00060077 0.02296519 0.00285782]
-1,-1_player_fixed_map_item,[6.23368260e-01 4.38458283e-04 1.67006663e-02 1.47680105e-03]
0,0_fixed_player_map_change,[7.41432409e-01 5.66783001e-04 1.99294192e-02 1.91389525e-03]
0,0_fixed_player_map_change,[8.31506613e-01 6.42809348e-04 2.28708453e-02 2.22322644e-03]
0,0_fixed_player_map_change,[9.14391211e-01 5.59315814e-04 1.94509366e-02 1.91151416e-03]
-1,-1_player_fixed_map_item,[9.39741177e-01 6.79004724e-04 2.45994197e-02 2.37966123e-03]
-1,-1_player_fixed_map_item,[8.93593429e-01 6.18554233e-04 2.33627447e-02 1.99057880e-03]
0,0_fixed_player_map_change,[1.00000000e+000 4.99443839e-308 1.71759299e-306 1.69406065e-307]
-1,-1_player_fixed_map_item,[6.25347611e-01 5.03268738e-04 1.66403806e-02 1.68264616e-03]
-1,-1_player_fixed_map_item,[6.26222448e-01 4.49086757e-04 1.75601423e-02 1.38025599e-03]
0,0_fixed_player_map_change,[9.73287747e-01 9.12051829e-04 2.32979571e-02 2.50224400e-03]
-1,-1_player_fixed_map_item,[9.19218207e-01 5.91270052e-04 2.42754562e-02 1.96480064e-03]
-1,-1_player_fixed_map_item,[9.05549061e-01 6.19545198e-04 2.44711761e-02 2.04731301e-03]
-1,-1_player_fixed_map_item,[8.65865363e-01 6.17524062e-04 2.34308141e-02 2.01093465e-03]
0,0_fixed_player_map_change,[4.91413423e-01 3.79465491e-04 1.46320830e-02 1.25087123e-03]
-1,-1_player_fixed_map_item,[6.24565515e-01 3.94112773e-04 1.61485762e-02 1.27708408e-03]
-1,-1_player_fixed_map_item,[8.97245727e-01 6.18688041e-04 2.40431408e-02 1.97482883e-03]
0,0_fixed_player_map_change,[5.21957625e-01 4.27541728e-04 1.55429504e-02 1.40923045e-03]
-1,-1_player_fixed_map_item,[3.47149887e-01 2.28999915e-04 9.26770329e-03 7.20159340e-04]
-1,-1_player_fixed_map_item,[6.16099660e-01 4.61994702e-04 1.86624263e-02 1.72921716e-03]
-1,-1_player_fixed_map_item,[8.65053746e-01 5.09837267e-04 2.16093557e-02 1.68683143e-03]
0,0_fixed_player_map_change,[1.00000000e+000 4.87822343e-308 1.99272335e-306 1.54497891e-307]
-1,-1_player_fixed_map_item,[8.80106603e-01 5.59078385e-04 2.28606185e-02 1.86264549e-03]
0,0_fixed_player_map_change,[0.37195357 0.00040495 0.00942698 0.00102165]
0,0_fixed_player_map_change,[1.00000000e+000 4.75600282e-308 1.79189349e-306 1.38356741e-307]
-1,-1_player_fixed_map_item,[8.66736230e-01 6.91830750e-04 2.94454779e-02 2.64085398e-03]
0,0_fixed_player_map_change,[1.00000000e+000 5.04271786e-308 1.87304747e-306 2.28944111e-307]
0,0_fixed_player_map_change,[1.00000000e+000 5.27641771e-308 1.94365641e-306 2.65673608e-307]
0,0_fixed_player_map_change,[5.56573012e-01 4.57798820e-04 1.58708636e-02 1.46246004e-03]
-1,-1_player_fixed_map_item,[4.02539191e-01 2.73818500e-04 1.05550725e-02 8.86422879e-04]
0,0_fixed_player_map_change,[6.08184562e-01 3.65801707e-04 6.14066433e-03 1.72920759e-03]
-1,-1_player_fixed_map_item,[5.89808900e-01 4.10114144e-04 1.56351742e-02 1.38424652e-03]
-1,-1_player_fixed_map_item,[8.88622625e-01 6.71675184e-04 2.48923390e-02 2.03811265e-03]
-1,-1_player_fixed_map_item,[8.75185427e-01 6.37528141e-04 2.37791554e-02 1.91788940e-03]
0,0_fixed_player_map_change,[1.00000000e+000 5.01303053e-308 1.74517597e-306 1.68007727e-307]
0,0_fixed_player_map_change,[5.55107718e-01 4.44594953e-04 1.54922123e-02 1.43994736e-03]
0,0_fixed_player_map_change,[8.77627886e-01 5.40079177e-04 1.86918775e-02 1.79949273e-03]
0,0_fixed_player_map_change,[8.89514916e-01 6.58874995e-04 2.31699416e-02 2.19748385e-03]
0,0_fixed_player_map_change,[9.74504097e-01 5.97413605e-04 2.07088043e-02 1.99997822e-03]
0,0_fixed_player_map_change,[0.41564548 0.00042587 0.01609777 0.00199716]
-1,-1_player_fixed_map_item,[8.57627912e-01 6.18386673e-04 2.23643342e-02 2.16271871e-03]
-1,-1_player_fixed_map_item,[9.30266178e-01 6.71990287e-04 2.48670435e-02 2.35207927e-03]
-1,-1_player_fixed_map_item,[3.18306745e-02 2.23785117e-05 9.68984614e-04 8.53571810e-05]
-1,-1_player_fixed_map_item,[9.02531371e-01 6.46527209e-04 2.46327120e-02 1.96622499e-03]
0,0_fixed_player_map_change,[6.47174975e-01 6.40645443e-04 2.40634660e-02 3.10528155e-03]
-1,-1_player_fixed_map_item,[5.81387081e-01 4.74297448e-04 1.92156888e-02 1.74287214e-03]
-1,-1_player_fixed_map_item,[8.79781296e-01 7.08245840e-04 2.84844437e-02 2.56619633e-03]
0,0_fixed_player_map_change,[7.13403419e-01 6.31733615e-04 2.46254989e-02 2.30816004e-03]
-1,-1_player_fixed_map_item,[4.74078591e-01 2.64220538e-04 1.20485094e-02 8.62220946e-04]
0,0_fixed_player_map_change,[7.81363109e-01 7.16067531e-04 2.64014587e-02 3.71237741e-03]
-1,-1_player_fixed_map_item,[6.21583851e-01 4.18747551e-04 1.66000127e-02 1.40497810e-03]
-1,-1_player_fixed_map_item,[9.00947531e-01 5.27358734e-04 2.18534388e-02 1.72493829e-03]
0,0_fixed_player_map_change,[1.00000000e+000 4.83834490e-308 1.98955397e-306 1.59081631e-307]
-1,-1_player_fixed_map_item,[6.26314892e-01 3.78933795e-04 1.60134492e-02 1.24016539e-03]
-1,-1_player_fixed_map_item,[9.40092017e-01 5.56929768e-04 2.36297696e-02 1.84412648e-03]
0,0_fixed_player_map_change,[1.00000000e+000 4.58110715e-308 1.31175284e-306 1.28659484e-307]
-1,-1_player_fixed_map_item,[6.13061422e-01 4.35713542e-04 1.76518605e-02 1.44538881e-03]
-1,-1_player_fixed_map_item,[9.40945720e-01 6.34037249e-04 2.85811422e-02 2.02885865e-03]
0,0_fixed_player_map_change,[8.52468755e-01 3.18722686e-04 5.35419105e-03 1.50859839e-03]
-1,-1_player_fixed_map_item,[6.00453943e-01 3.94831746e-04 1.62374473e-02 1.25272101e-03]
0,0_fixed_player_map_change,[4.72882132e-01 3.95543078e-04 1.40676118e-02 1.26608947e-03]
0,0_fixed_player_map_change,[0.38674879 0.00040073 0.01555599 0.00193028]
0,0_fixed_player_map_change,[6.96948148e-01 6.55339507e-04 1.71928345e-02 1.73877574e-03]
-1,-1_player_fixed_map_item,[5.87934139e-01 4.19606320e-04 1.55450172e-02 1.37741821e-03]
0,0_fixed_player_map_change,[4.73177751e-01 3.79239635e-04 1.41418637e-02 1.25522973e-03]
0,0_fixed_player_map_change,[9.05123705e-01 7.81790479e-04 2.91343338e-02 3.90469720e-03]
0,0_fixed_player_map_change,[4.63876679e-01 3.80019694e-04 1.44495902e-02 1.28770173e-03]
0,0_fixed_player_map_change,[5.17534749e-01 4.26794300e-04 1.48862874e-02 1.39647849e-03]
-1,-1_player_fixed_map_item,[4.82797335e-01 3.23235699e-04 1.33853778e-02 1.06056294e-03]
-1,-1_player_fixed_map_item,[6.19718411e-01 4.47662018e-04 1.59568242e-02 1.48414427e-03]
0,0_fixed_player_map_change,[7.61671410e-01 5.81103793e-04 2.01014707e-02 1.92829660e-03]
-1,-1_player_fixed_map_item,[5.95055475e-01 4.28244210e-04 1.53534053e-02 1.43326600e-03]
-1,-1_player_fixed_map_item,[8.33451677e-01 5.26764376e-04 2.11685300e-02 1.81852223e-03]
0,0_fixed_player_map_change,[0.45368517 0.00046455 0.01745445 0.00237618]
-1,-1_player_fixed_map_item,[9.48231921e-01 6.70564774e-04 2.44087935e-02 2.14979946e-03]
-1,-1_player_fixed_map_item,[9.64145968e-01 6.75370131e-04 2.48510763e-02 2.16940729e-03]
0,0_fixed_player_map_change,[5.05578739e-01 4.34763812e-04 7.29036471e-03 2.05099581e-03]
0,0_fixed_player_map_change,[5.22399890e-01 4.21548760e-04 1.45362915e-02 1.35431967e-03]
0,0_fixed_player_map_change,[7.73221208e-01 5.40611317e-04 1.84731014e-02 1.72956472e-03]
0,0_fixed_player_map_change,[5.48025516e-01 4.49297783e-04 1.54244649e-02 1.42277175e-03]
0,0_fixed_player_map_change,[6.42486591e-01 5.11448042e-04 1.75318308e-02 1.62263677e-03]
0,0_fixed_player_map_change,[1.00000000e+000 4.90950043e-308 1.65189880e-306 1.57006082e-307]
0,0_fixed_player_map_change,[1.00000000e+000 4.63734748e-308 1.14325596e-306 1.24480343e-307]
0,0_fixed_player_map_change,[1.00000000e+000 4.90588145e-308 1.64554687e-306 1.56241452e-307]
0,0_fixed_player_map_change,[7.95281220e-01 5.04544739e-04 1.67459935e-02 1.60700651e-03]
0,0_fixed_player_map_change,[1.00000000e+000 4.90500866e-308 1.64210249e-306 1.56298748e-307]
0,0_fixed_player_map_change,[1.00000000e+000 4.42006784e-308 1.23018993e-306 1.13391087e-307]
0,0_fixed_player_map_change,[4.99200885e-01 4.10144558e-04 1.44332542e-02 1.34100277e-03]
0,0_fixed_player_map_change,[7.34404768e-01 7.18534605e-04 2.65503098e-02 3.47251254e-03]
-1,-1_player_fixed_map_item,[5.85600967e-01 4.07292233e-04 1.53444801e-02 1.33788938e-03]
0,0_fixed_player_map_change,[1.00000000e+000 4.91319900e-308 1.66131253e-306 1.56988452e-307]
0,0_fixed_player_map_change,[1.00000000e+000 4.92043083e-308 1.65379250e-306 1.57447623e-307]
0,0_fixed_player_map_change,[0.37237294 0.00038984 0.01452957 0.00179961]
0,0_fixed_player_map_change,[1.00000000e+000 4.90875583e-308 1.64941685e-306 1.56534823e-307]
0,0_fixed_player_map_change,[1.00000000e+000 4.91258633e-308 1.66530421e-306 1.56858532e-307]
0,0_fixed_player_map_change,[6.75966811e-01 5.54196084e-04 2.07885059e-02 2.01247469e-03]
-1,-1_player_fixed_map_item,[6.11499146e-01 4.37410222e-04 1.61189017e-02 1.42104508e-03]
-1,-1_player_fixed_map_item,[4.65209863e-01 3.36311824e-04 1.42233944e-02 1.36347314e-03]
0,0_fixed_player_map_change,[8.32291984e-01 5.51097361e-04 1.88926466e-02 1.76834710e-03]
-1,-1_player_fixed_map_item,[8.49210701e-01 6.20787513e-04 2.45162475e-02 1.94666471e-03]
0,0_fixed_player_map_change,[5.34603739e-01 4.25499374e-04 1.48505871e-02 1.36538747e-03]
0,0_fixed_player_map_change,[1.00000000e+000 4.90516994e-308 1.66116765e-306 1.56451415e-307]
0,0_fixed_player_map_change,[1.00000000e+000 5.02605025e-308 8.45844009e-307 2.38702885e-307]
0,0_fixed_player_map_change,[6.69615199e-01 5.27854067e-04 1.99940608e-02 1.90062336e-03]
-1,-1_player_fixed_map_item,[9.04882856e-01 6.59464191e-04 2.50881932e-02 2.37730321e-03]
0,0_fixed_player_map_change,[6.27169999e-01 4.79811297e-04 1.63380289e-02 1.55051460e-03]
0,0_fixed_player_map_change,[6.60675777e-01 5.24116023e-04 1.98399805e-02 1.89462150e-03]
-1,-1_player_fixed_map_item,[4.64695508e-01 3.45791775e-04 1.43978547e-02 1.44660375e-03]
-1,-1_player_fixed_map_item,[9.39003442e-01 6.65550760e-04 2.33426013e-02 2.19487567e-03]
0,0_fixed_player_map_change,[1.00000000e+000 4.91065393e-308 1.64697835e-306 1.56635260e-307]
0,0_fixed_player_map_change,[0.77713657 0.00095363 0.03974957 0.00481545]
-1,-1_player_fixed_map_item,[8.90418140e-01 6.49562904e-04 2.49471445e-02 2.04515691e-03]
0,0_fixed_player_map_change,[6.80618432e-01 5.05058848e-04 2.01935216e-02 1.78549258e-03]
0,0_fixed_player_map_change,[8.48680803e-01 4.11450883e-04 1.37668295e-02 1.31640748e-03]
0,0_fixed_player_map_change,[6.11137225e-01 5.29262523e-04 1.97383301e-02 1.94931914e-03]
-1,-1_player_fixed_map_item,[4.55547300e-01 3.32498951e-04 1.40549709e-02 1.36871350e-03]
0,0_fixed_player_map_change,[1.00000000e+000 4.91872955e-308 1.65849589e-306 1.57566259e-307]
0,0_fixed_player_map_change,[7.21845371e-01 4.88178951e-04 1.63886122e-02 1.57010098e-03]
-1,-1_player_fixed_map_item,[5.83225378e-01 3.60798136e-04 1.39783338e-02 1.18759767e-03]
-1,-1_player_fixed_map_item,[8.69967089e-01 5.60864790e-04 2.16497093e-02 1.87623441e-03]
-1,-1_player_fixed_map_item,[3.97205128e-01 2.60642954e-04 1.39834385e-02 1.04286354e-03]
-1,-1_player_fixed_map_item,[5.99628457e-01 4.28832244e-04 1.60146246e-02 1.40958962e-03]
0,0_fixed_player_map_change,[4.80829486e-01 3.93251491e-04 1.47451065e-02 1.28855254e-03]
0,0_fixed_player_map_change,[4.71845401e-01 3.89015948e-04 1.38976928e-02 1.26995918e-03]
-1,-1_player_fixed_map_item,[8.74790250e-01 6.18780910e-04 2.36542480e-02 2.01927751e-03]
-1,-1_player_fixed_map_item,[8.01202233e-01 6.07469930e-04 2.86350749e-02 2.77939738e-03]
-1,-1_player_fixed_map_item,[7.23300997e-01 4.17714689e-04 1.80148866e-02 1.37136283e-03]
-1,-1_player_fixed_map_item,[6.51159963e-01 4.04554225e-04 1.92760517e-02 1.23485840e-03]
-1,-1_player_fixed_map_item,[1.67499631e-01 1.38341196e-04 7.56708836e-03 7.35282937e-04]
0,0_fixed_player_map_change,[6.01252481e-01 4.79930849e-04 1.63125015e-02 1.56187026e-03]
-1,-1_player_fixed_map_item,[4.57578731e-01 3.43211539e-04 1.76233161e-02 1.57651242e-03]
-1,-1_player_fixed_map_item,[9.53472057e-01 6.84580648e-04 2.76365070e-02 2.21376659e-03]
-1,-1_player_fixed_map_item,[9.53081897e-01 6.89908367e-04 2.80229337e-02 2.21217189e-03]
-1,-1_player_fixed_map_item,[8.71793611e-01 6.17586850e-04 2.50946071e-02 1.97666806e-03]
-1,-1_player_fixed_map_item,[8.72317388e-01 6.13547003e-04 2.46345596e-02 1.91697892e-03]
0,0_fixed_player_map_change,[6.83882027e-01 5.15936919e-04 2.27786314e-02 1.62250548e-03]
-1,-1_player_fixed_map_item,[8.72184672e-01 6.45696241e-04 2.59113776e-02 2.01162612e-03]
0,0_fixed_player_map_change,[9.52409884e-01 3.60454324e-04 1.35491116e-02 1.59382733e-03]
-1,-1_player_fixed_map_item,[8.79456422e-01 6.45483398e-04 2.50523863e-02 2.03096222e-03]
-1,-1_player_fixed_map_item,[6.28718494e-01 4.00166504e-04 1.60257301e-02 1.30097164e-03]
-1,-1_player_fixed_map_item,[8.40001395e-01 5.81203539e-04 2.27160552e-02 1.86594775e-03]
0,0_fixed_player_map_change,[1.00000000e+000 5.28048166e-308 1.94584183e-306 2.64453730e-307]
0,0_fixed_player_map_change,[4.62542274e-01 3.86452293e-04 1.40481917e-02 1.23374954e-03]
0,0_fixed_player_map_change,[0.4748002  0.00050502 0.0130823  0.00134372]
0,0_fixed_player_map_change,[6.86733580e-01 4.45663032e-04 7.47915448e-03 2.10555367e-03]
-1,-1_player_fixed_map_item,[5.86341955e-01 4.01613741e-04 1.57531726e-02 1.33141047e-03]
-1,-1_player_fixed_map_item,[8.91007841e-01 6.33595280e-04 2.33643275e-02 1.99048690e-03]
-1,-1_player_fixed_map_item,[9.02133620e-01 5.84296075e-04 2.31180246e-02 1.94384436e-03]
0,0_fixed_player_map_change,[4.57119993e-01 4.13730388e-04 2.07228270e-02 1.39979156e-03]
-1,-1_player_fixed_map_item,[5.98676617e-01 4.42750447e-04 1.61050529e-02 1.40608828e-03]
0,0_fixed_player_map_change,[9.83587816e-01 3.81320232e-04 1.40502797e-02 1.98058407e-03]
-1,-1_player_fixed_map_item,[8.95329355e-01 6.58616491e-04 2.44206285e-02 2.06960995e-03]
-1,-1_player_fixed_map_item,[5.97651936e-01 4.32870770e-04 1.59737958e-02 1.38338090e-03]
0,0_fixed_player_map_change,[6.70979339e-01 4.32772294e-04 7.26307874e-03 2.04477130e-03]
-1,-1_player_fixed_map_item,[8.11388515e-01 5.47080080e-04 2.40747020e-02 1.84139059e-03]
0,0_fixed_player_map_change,[6.26077742e-01 4.97012063e-04 1.73272367e-02 1.63063163e-03]
-1,-1_player_fixed_map_item,[9.52011665e-01 7.02265649e-04 2.62162606e-02 2.16361050e-03]
-1,-1_player_fixed_map_item,[5.98831456e-01 4.08649444e-04 1.56101478e-02 1.25708726e-03]
-1,-1_player_fixed_map_item,[5.76356415e-01 4.68923851e-04 1.96969753e-02 1.71700905e-03]
-1,-1_player_fixed_map_item,[5.87986197e-01 3.80034024e-04 1.52372733e-02 1.24396485e-03]
-1,-1_player_fixed_map_item,[5.88455501e-01 4.55185496e-04 1.73966941e-02 1.65887774e-03]
-1,-1_player_fixed_map_item,[5.91694087e-01 4.33062078e-04 1.55311323e-02 1.39230990e-03]
0,0_fixed_player_map_change,[8.41850457e-01 5.46190459e-04 2.30809969e-02 2.01059884e-03]
0,0_fixed_player_map_change,[9.22396287e-01 6.44716092e-04 2.22064732e-02 2.16476334e-03]
-1,-1_player_fixed_map_item,[9.52849675e-01 6.97368966e-04 2.81643322e-02 2.29553455e-03]
0,0_fixed_player_map_change,[8.51394719e-01 7.74079079e-04 2.89818393e-02 3.76913159e-03]
0,0_fixed_player_map_change,[1.00000000e+000 5.01003587e-308 1.76423434e-306 1.69947276e-307]
-1,-1_player_fixed_map_item,[2.93932012e-01 2.19873007e-04 9.86521117e-03 9.20481114e-04]
-1,-1_player_fixed_map_item,[2.96660736e-01 2.27912646e-04 9.62479119e-03 9.36599945e-04]
-1,-1_player_fixed_map_item,[8.15516732e-01 6.38103024e-04 2.78693713e-02 2.69204758e-03]
-1,-1_player_fixed_map_item,[6.02430066e-01 4.35353335e-04 1.59267050e-02 1.43403391e-03]
-1,-1_player_fixed_map_item,[7.96633680e-01 6.06254666e-04 2.70977744e-02 2.59461471e-03]
0,0_fixed_player_map_change,[4.94344238e-01 4.04758131e-04 1.49272801e-02 1.33632034e-03]
-1,-1_player_fixed_map_item,[3.00128259e-01 1.97090780e-04 7.85752933e-03 6.35308504e-04]
-1,-1_player_fixed_map_item,[6.05807275e-01 4.35755427e-04 1.59787889e-02 1.45397658e-03]
0,0_fixed_player_map_change,[9.13133129e-01 5.68030323e-04 2.35757209e-02 1.79846712e-03]
-1,-1_player_fixed_map_item,[8.62803916e-01 5.17925560e-04 2.16182729e-02 1.64814543e-03]
-1,-1_player_fixed_map_item,[5.96229918e-01 4.29708101e-04 1.62541878e-02 1.41743900e-03]
-1,-1_player_fixed_map_item,[8.34500449e-01 5.33431815e-04 2.33185713e-02 1.89197756e-03]
-1,-1_player_fixed_map_item,[3.55803682e-01 2.56072897e-04 1.16253761e-02 1.02850603e-03]
-1,-1_player_fixed_map_item,[4.59884104e-01 3.21769460e-04 1.52949862e-02 1.31505947e-03]
-1,-1_player_fixed_map_item,[5.07843212e-01 4.41805280e-04 1.76866151e-02 1.43061304e-03]
0,0_fixed_player_map_change,[1.00000000e+000 5.11725657e-308 2.00093722e-306 1.84049481e-307]
0,0_fixed_player_map_change,[8.69173668e-01 5.65965698e-04 2.19457402e-02 2.01023795e-03]
-1,-1_player_fixed_map_item,[8.65858597e-01 5.11024343e-04 2.28821541e-02 1.68981408e-03]
0,0_fixed_player_map_change,[0.60717923 0.00064562 0.016573   0.00170605]
-1,-1_player_fixed_map_item,[5.95802463e-01 4.46190893e-04 1.97465201e-02 1.73748051e-03]
-1,-1_player_fixed_map_item,[6.42091504e-01 4.59598640e-04 1.89432168e-02 1.95501894e-03]
-1,-1_player_fixed_map_item,[6.31083593e-01 5.93563742e-04 1.43638126e-02 1.50973181e-03]
0,0_fixed_player_map_change,[7.35463811e-01 6.79722562e-04 1.78336066e-02 1.80130448e-03]
0,0_fixed_player_map_change,[1.00000000e+000 4.32702737e-308 1.30488735e-306 1.12105260e-307]
-1,-1_player_fixed_map_item,[8.60943131e-01 6.47755399e-04 2.43187564e-02 1.99410745e-03]
-1,-1_player_fixed_map_item,[4.75376300e-01 2.85556514e-04 1.21455369e-02 9.44882413e-04]
0,0_fixed_player_map_change,[9.40368948e-01 2.69821421e-04 4.53395866e-03 1.27782651e-03]
-1,-1_player_fixed_map_item,[0.37559423 0.00038201 0.00965501 0.00099595]
-1,-1_player_fixed_map_item,[6.86396870e-01 6.53601594e-04 1.67905194e-02 1.69978061e-03]
-1,-1_player_fixed_map_item,[2.11222494e-01 2.06700888e-04 5.28920680e-03 5.38534287e-04]
0,0_fixed_player_map_change,[6.91405689e-01 6.46416756e-04 1.70493024e-02 1.71340194e-03]
-1,-1_player_fixed_map_item,[8.66606042e-01 4.87294033e-04 2.03577954e-02 1.55071227e-03]
-1,-1_player_fixed_map_item,[5.50553639e-01 5.00224358e-04 1.27836610e-02 1.35277176e-03]
0,0_fixed_player_map_change,[9.49327291e-01 5.35536602e-04 2.16417857e-02 1.74968703e-03]
-1,-1_player_fixed_map_item,[8.55745752e-01 5.26837422e-04 2.15210575e-02 1.77210190e-03]
0,0_fixed_player_map_change,[9.70648486e-01 6.89130099e-04 2.50814405e-02 3.58094359e-03]
0,0_fixed_player_map_change,[9.41643176e-01 5.70497680e-04 2.37692856e-02 1.88647710e-03]
-1,-1_player_fixed_map_item,[5.89183027e-01 4.20313486e-04 1.61936059e-02 1.44148815e-03]
-1,-1_player_fixed_map_item,[8.41024419e-01 5.39864377e-04 2.06523380e-02 1.71115796e-03]
-1,-1_player_fixed_map_item,[8.48119530e-01 6.08523183e-04 2.33953362e-02 2.05463592e-03]
-1,-1_player_fixed_map_item,[4.48856664e-01 3.10697047e-04 1.95689381e-02 9.96876615e-04]
0,0_fixed_player_map_change,[9.55866081e-01 6.40128677e-04 1.75899828e-02 1.63402543e-03]
0,0_fixed_player_map_change,[7.79368506e-01 5.65628136e-04 2.01354172e-02 1.91779195e-03]
-1,-1_player_fixed_map_item,[2.16398908e-01 1.38824321e-04 5.88696103e-03 5.23655965e-04]
-1,-1_player_fixed_map_item,[2.99942684e-01 1.91860415e-04 8.40652793e-03 7.28197146e-04]
0,0_fixed_player_map_change,[9.67071328e-01 7.62584831e-04 2.83838216e-02 3.78226564e-03]
-1,-1_player_fixed_map_item,[8.77055095e-01 6.22802378e-04 2.29748493e-02 2.13017086e-03]
-1,-1_player_fixed_map_item,[5.89126602e-01 4.25302131e-04 1.52826454e-02 1.40484035e-03]
0,0_fixed_player_map_change,[6.90364785e-01 5.38251095e-04 1.91043877e-02 1.82055553e-03]
-1,-1_player_fixed_map_item,[5.93116337e-01 4.20720600e-04 1.54028201e-02 1.42715217e-03]
-1,-1_player_fixed_map_item,[7.09583917e-01 4.53368937e-04 2.44440081e-02 1.57036347e-03]
0,0_fixed_player_map_change,[7.15493701e-01 2.09547976e-04 3.52906562e-03 9.96416569e-04]
